ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_242,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,thermotolerans
ASV_243,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,flavus
ASV_244,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,metallidurans
ASV_245,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Loktanella,gaetbuli
ASV_246,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_247,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,sp.
ASV_248,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella,sp. ULC 197
ASV_249,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_250,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
ASV_251,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,NA
ASV_252,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Ornithinicoccus,NA
ASV_253,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pontixanthobacter,NA
ASV_254,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Okibacterium,fritillariae
ASV_255,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_256,Bacteria,Cyanobacteriota,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena PCC-7429,NA
ASV_257,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,sp.
ASV_258,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,NA
ASV_259,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,AKYG1722,NA,NA
ASV_260,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_261,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Planococcus,NA
ASV_262,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xylanexedens
ASV_263,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Crinalium SAG 22.89,NA
ASV_264,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis
ASV_265,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,aerolatus
ASV_266,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_267,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,testosteroni
ASV_268,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,marinus
ASV_269,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Antarcticibacterium,NA
ASV_270,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_271,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_272,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Daejeonella,NA
ASV_273,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,cibarius
ASV_274,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,incerta
ASV_275,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,antarcticus
ASV_276,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,sp.
ASV_277,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_278,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_279,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_280,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,variabilis
ASV_281,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_282,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius
ASV_283,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_284,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_285,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_286,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,NA,NA
ASV_287,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Loktanella,atrilutea
ASV_288,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,roseosalivarius
ASV_289,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_290,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_291,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_292,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV_293,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV_294,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,faecis
ASV_295,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,sp. R-36692 
ASV_296,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,MWH-CFBk5,NA,NA
ASV_297,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,marmoris
ASV_298,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_299,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,NA,NA
ASV_300,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_301,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_302,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Virgibacillus,necropolis
ASV_303,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,NA
ASV_304,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,NA
ASV_305,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc PCC-73102,NA
ASV_306,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_307,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_308,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,sp.
ASV_309,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Rubellimicrobium,NA
ASV_310,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Labedella,sp.
ASV_311,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,NA
ASV_312,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,odorifer
ASV_313,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA
ASV_314,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,sp.
ASV_315,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV_316,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Marisediminicola,sp.
ASV_317,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_318,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,glucanolyticus
ASV_319,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_320,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,alimentarius
ASV_321,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
ASV_322,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,aquatica
ASV_323,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_324,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV_325,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_326,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,NA,NA,NA
ASV_327,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA
ASV_328,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_329,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
ASV_330,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,roseosalivarius
ASV_331,Bacteria,NA,NA,NA,NA,NA,NA
ASV_332,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Sutterellaceae,NA,NA
ASV_333,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_334,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_335,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,planticola
ASV_336,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii
ASV_337,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_338,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_339,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,ammoniagenes
ASV_340,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,sp.
ASV_341,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_342,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_343,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
ASV_344,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_345,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_346,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,sp. EC-SDAX2B
ASV_347,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,NA
ASV_348,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,NA
ASV_349,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Arenimicrobium,NA
ASV_350,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,aquatile
ASV_351,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,ilealis
ASV_352,Bacteria,Actinomycetota,Actinobacteria,0319-7L14,NA,NA,NA
ASV_353,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_354,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
ASV_355,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Thalassiella,NA
ASV_356,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Dankookia,NA
ASV_357,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
ASV_358,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_359,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,NA
ASV_360,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_361,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_362,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_363,Bacteria,Chloroflexota,Gitt-GS-136,NA,NA,NA,NA
ASV_364,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_365,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,NA,NA
ASV_366,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_367,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,NA
ASV_368,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,eurypsychrophila
ASV_369,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
ASV_370,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,sp.
ASV_371,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,normanense
ASV_372,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri
ASV_373,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV_374,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
ASV_375,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV_376,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella,NA
ASV_377,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_378,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Crinalium SAG 22.89,NA
ASV_379,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians
ASV_380,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_381,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
ASV_382,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,MWH-CFBk5,NA,NA
ASV_383,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,NA
ASV_384,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,glucanolyticus
ASV_385,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,NA
ASV_386,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_387,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV_388,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,NA
ASV_389,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,NA
ASV_390,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
ASV_391,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_392,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Dietziaceae,Dietzia,maris
ASV_393,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_394,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylobacterium,adhaesivum
ASV_395,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_396,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_397,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_398,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_399,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,cryohalolentis
ASV_400,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_401,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,yunnanensis
ASV_402,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,sp.
ASV_403,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Pseudofulvimonas,NA
ASV_404,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_405,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp.
ASV_406,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_407,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_408,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_409,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,sp.
ASV_410,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,A4b,NA,NA
ASV_411,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_412,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,rosea
ASV_413,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_414,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,hiemivividum
ASV_415,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_416,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_417,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Lunatibacter,NA
ASV_418,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,sp.
ASV_419,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,porci
ASV_420,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingorhabdus,sp.
ASV_421,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,NA
ASV_422,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_423,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pontixanthobacter,NA
ASV_424,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
ASV_425,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Kingella,NA
ASV_426,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
ASV_427,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_428,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,NA
ASV_429,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,micraerophilus
ASV_430,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Ezakiella,coagulans
ASV_431,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
ASV_432,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Brevitalea,NA
ASV_433,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_434,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV_435,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
ASV_436,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomataceae,Spirosoma,rigui
ASV_437,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,NA
ASV_438,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
ASV_439,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,sp. SGAir0037 
ASV_440,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_441,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Antricoccus,NA
ASV_442,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV_443,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_444,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_445,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV_446,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_447,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_448,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,kochii
ASV_449,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,aquatile
ASV_450,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
ASV_451,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,citri
ASV_452,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,norwichensis
ASV_453,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,NA
ASV_454,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV_455,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
ASV_456,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_457,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,nonamiensis
ASV_458,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA
ASV_459,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
ASV_460,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_461,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,sp.
ASV_462,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,NA
ASV_463,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_464,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,NA
ASV_465,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,NA
ASV_466,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,pelagia
ASV_467,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,litoralis
ASV_468,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,lapidarius
ASV_469,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_470,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_471,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASV_472,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,NA
ASV_473,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,rhizophila
ASV_474,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,venetianus
ASV_475,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA
ASV_476,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,sp.
